Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
1,,045d28m42.5865600000s,009d13m32.8471380000s,162.295,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5865600000s,009d13m32.8471380000s,160.279,2.016,5036132.299,517647.031,160.279,FIXED,27,36,1.140,0.014,0.017,1.0,2023-11-13,11:30:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.712,0,0.00000000,270.00000000,0.000,0.000,0.000
2,,045d28m42.5866860000s,009d13m32.8466220000s,162.291,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5866860000s,009d13m32.8466220000s,160.275,2.016,5036132.302,517647.020,160.275,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.724,0,0.00000000,270.00000000,0.000,0.000,0.000
3,,045d28m42.5866560000s,009d13m32.8463640000s,162.281,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5866560000s,009d13m32.8463640000s,160.265,2.016,5036132.301,517647.015,160.265,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.730,0,0.00000000,270.00000000,0.000,0.000,0.000
4,,045d28m42.5869440000s,009d13m32.8485060000s,162.279,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5869440000s,009d13m32.8485060000s,160.263,2.016,5036132.310,517647.061,160.263,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.685,0,0.00000000,270.00000000,0.000,0.000,0.000
5,,045d28m42.5908860000s,009d13m32.8527600000s,162.283,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5908860000s,009d13m32.8527600000s,160.267,2.016,5036132.432,517647.153,160.267,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.599,0,0.00000000,270.00000000,0.000,0.000,0.000
6,,045d28m42.5956380000s,009d13m32.8638120000s,162.273,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.5956380000s,009d13m32.8638120000s,160.257,2.016,5036132.580,517647.393,160.257,FIXED,26,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.370,0,0.00000000,270.00000000,0.000,0.000,0.000
7,,045d28m42.6031800000s,009d13m32.8794000000s,162.285,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6031800000s,009d13m32.8794000000s,160.269,2.016,5036132.813,517647.730,160.269,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,11:30:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.045,0,0.00000000,270.00000000,0.000,0.000,0.000
8,,045d28m42.6107460000s,009d13m32.8965180000s,162.276,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6107460000s,009d13m32.8965180000s,160.260,2.016,5036133.048,517648.101,160.260,FIXED,25,36,1.130,0.014,0.017,0.0,2023-11-13,11:30:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,268.690,0,0.00000000,270.00000000,0.000,0.000,0.000
9,,045d28m42.6183780000s,009d13m32.9153220000s,162.261,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6183780000s,009d13m32.9153220000s,160.245,2.016,5036133.285,517648.509,160.245,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,11:30:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,268.300,0,0.00000000,270.00000000,0.000,0.000,0.000
10,,045d28m42.6277200000s,009d13m32.9353740000s,162.266,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6277200000s,009d13m32.9353740000s,160.250,2.016,5036133.574,517648.943,160.250,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,267.884,0,0.00000000,270.00000000,0.000,0.000,0.000
11,,045d28m42.6369960000s,009d13m32.9495880000s,162.260,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6369960000s,009d13m32.9495880000s,160.244,2.016,5036133.861,517649.251,160.244,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,267.596,0,0.00000000,270.00000000,0.000,0.000,0.000
12,,045d28m42.6450360000s,009d13m32.9669100000s,162.293,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6450360000s,009d13m32.9669100000s,160.277,2.016,5036134.110,517649.627,160.277,FIXED,26,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,267.233,0,0.00000000,270.00000000,0.000,0.000,0.000
13,,045d28m42.6526980000s,009d13m32.9872020000s,162.291,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6526980000s,009d13m32.9872020000s,160.275,2.016,5036134.348,517650.066,160.275,FIXED,26,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,266.811,0,0.00000000,270.00000000,0.000,0.000,0.000
14,,045d28m42.6622020000s,009d13m33.0079380000s,162.267,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6622020000s,009d13m33.0079380000s,160.251,2.016,5036134.643,517650.516,160.251,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,266.385,0,0.00000000,270.00000000,0.000,0.000,0.000
15,,045d28m42.6714720000s,009d13m33.0294780000s,162.295,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6714720000s,009d13m33.0294780000s,160.279,2.016,5036134.930,517650.983,160.279,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,265.936,0,0.00000000,270.00000000,0.000,0.000,0.000
16,,045d28m42.6797100000s,009d13m33.0527340000s,162.280,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6797100000s,009d13m33.0527340000s,160.264,2.016,5036135.186,517651.487,160.264,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,265.454,0,0.00000000,270.00000000,0.000,0.000,0.000
17,,045d28m42.6904860000s,009d13m33.0716280000s,162.320,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6904860000s,009d13m33.0716280000s,160.304,2.016,5036135.519,517651.896,160.304,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,265.064,0,0.00000000,270.00000000,0.000,0.000,0.000
18,,045d28m42.7001220000s,009d13m33.0919440000s,162.334,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7001220000s,009d13m33.0919440000s,160.318,2.016,5036135.818,517652.336,160.318,FIXED,28,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,264.645,0,0.00000000,270.00000000,0.000,0.000,0.000
19,,045d28m42.7089120000s,009d13m33.1133760000s,162.318,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7089120000s,009d13m33.1133760000s,160.302,2.016,5036136.091,517652.801,160.302,FIXED,29,36,1.130,0.014,0.017,0.0,2023-11-13,11:30:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,264.203,0,0.00000000,270.00000000,0.000,0.000,0.000
20,,045d28m42.7180680000s,009d13m33.1354920000s,162.322,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7180680000s,009d13m33.1354920000s,160.306,2.016,5036136.374,517653.280,160.306,FIXED,29,36,1.130,0.014,0.017,0.0,2023-11-13,11:30:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,263.746,0,0.00000000,270.00000000,0.000,0.000,0.000
21,,045d28m42.7281480000s,009d13m33.1566480000s,162.311,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7281480000s,009d13m33.1566480000s,160.295,2.016,5036136.687,517653.739,160.295,FIXED,29,36,1.130,0.014,0.017,0.0,2023-11-13,11:30:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,263.314,0,0.00000000,270.00000000,0.000,0.000,0.000
22,,045d28m42.7364700000s,009d13m33.1783380000s,162.317,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7364700000s,009d13m33.1783380000s,160.301,2.016,5036136.945,517654.209,160.301,FIXED,29,36,1.130,0.014,0.017,0.0,2023-11-13,11:30:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,262.865,0,0.00000000,270.00000000,0.000,0.000,0.000
23,,045d28m42.7444860000s,009d13m33.1991160000s,162.315,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7444860000s,009d13m33.1991160000s,160.299,2.016,5036137.194,517654.659,160.299,FIXED,29,35,1.130,0.014,0.017,0.0,2023-11-13,11:30:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,262.436,0,0.00000000,270.00000000,0.000,0.000,0.000
24,,045d28m42.7543680000s,009d13m33.2180880000s,162.316,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7543680000s,009d13m33.2180880000s,160.300,2.016,5036137.500,517655.070,160.300,FIXED,29,36,1.130,0.014,0.017,0.0,2023-11-13,11:30:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,262.051,0,0.00000000,270.00000000,0.000,0.000,0.000
25,,045d28m42.7623180000s,009d13m33.2404560000s,162.327,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7623180000s,009d13m33.2404560000s,160.311,2.016,5036137.746,517655.555,160.311,FIXED,29,36,1.130,0.014,0.017,0.0,2023-11-13,11:30:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,261.586,0,0.00000000,270.00000000,0.000,0.000,0.000
26,,045d28m42.7716960000s,009d13m33.2631900000s,162.328,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7716960000s,009d13m33.2631900000s,160.312,2.016,5036138.037,517656.048,160.312,FIXED,28,36,1.130,0.014,0.017,0.0,2023-11-13,11:30:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,261.119,0,0.00000000,270.00000000,0.000,0.000,0.000
27,,045d28m42.7825500000s,009d13m33.2863200000s,162.336,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7825500000s,009d13m33.2863200000s,160.320,2.016,5036138.374,517656.549,160.320,FIXED,28,36,1.130,0.014,0.017,0.0,2023-11-13,11:30:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,260.647,0,0.00000000,270.00000000,0.000,0.000,0.000
28,,045d28m42.7920540000s,009d13m33.3095880000s,162.361,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7920540000s,009d13m33.3095880000s,160.345,2.016,5036138.668,517657.053,160.345,FIXED,27,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,260.167,0,0.00000000,270.00000000,0.000,0.000,0.000
29,,045d28m42.7992360000s,009d13m33.3331740000s,162.359,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7992360000s,009d13m33.3331740000s,160.343,2.016,5036138.891,517657.565,160.343,FIXED,28,36,1.140,0.014,0.017,0.0,2023-11-13,11:30:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,259.677,0,0.00000000,270.00000000,0.000,0.000,0.000
30,,045d28m42.8089620000s,009d13m33.3563340000s,162.338,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8089620000s,009d13m33.3563340000s,160.322,2.016,5036139.193,517658.067,160.322,FIXED,28,36,1.130,0.014,0.017,0.0,2023-11-13,11:31:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,259.206,0,0.00000000,270.00000000,0.000,0.000,0.000
31,,045d28m42.8194320000s,009d13m33.3793440000s,162.358,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8194320000s,009d13m33.3793440000s,160.342,2.016,5036139.517,517658.565,160.342,FIXED,29,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,258.736,0,0.00000000,270.00000000,0.000,0.000,0.000
32,,045d28m42.8282760000s,009d13m33.4044480000s,162.341,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8282760000s,009d13m33.4044480000s,160.325,2.016,5036139.792,517659.110,160.325,FIXED,29,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,258.221,0,0.00000000,270.00000000,0.000,0.000,0.000
33,,045d28m42.8375040000s,009d13m33.4289520000s,162.344,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8375040000s,009d13m33.4289520000s,160.328,2.016,5036140.078,517659.641,160.328,FIXED,28,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,257.718,0,0.00000000,270.00000000,0.000,0.000,0.000
34,,045d28m42.8469960000s,009d13m33.4514940000s,162.341,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8469960000s,009d13m33.4514940000s,160.325,2.016,5036140.373,517660.129,160.325,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,257.259,0,0.00000000,270.00000000,0.000,0.000,0.000
35,,045d28m42.8539560000s,009d13m33.4739820000s,162.323,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8539560000s,009d13m33.4739820000s,160.307,2.016,5036140.589,517660.617,160.307,FIXED,28,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,256.797,0,0.00000000,270.00000000,0.000,0.000,0.000
36,,045d28m42.8618700000s,009d13m33.4977480000s,162.337,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8618700000s,009d13m33.4977480000s,160.321,2.016,5036140.834,517661.132,160.321,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,256.307,0,0.00000000,270.00000000,0.000,0.000,0.000
37,,045d28m42.8706780000s,009d13m33.5185740000s,162.349,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8706780000s,009d13m33.5185740000s,160.333,2.016,5036141.107,517661.584,160.333,FIXED,27,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,255.882,0,0.00000000,270.00000000,0.000,0.000,0.000
38,,045d28m42.8778300000s,009d13m33.5406240000s,162.346,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8778300000s,009d13m33.5406240000s,160.330,2.016,5036141.329,517662.062,160.330,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,255.429,0,0.00000000,270.00000000,0.000,0.000,0.000
39,,045d28m42.8856180000s,009d13m33.5637960000s,162.354,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8856180000s,009d13m33.5637960000s,160.338,2.016,5036141.571,517662.564,160.338,FIXED,27,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,254.953,0,0.00000000,270.00000000,0.000,0.000,0.000
40,,045d28m42.8970120000s,009d13m33.5885580000s,162.340,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8970120000s,009d13m33.5885580000s,160.324,2.016,5036141.924,517663.101,160.324,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,254.455,0,0.00000000,270.00000000,0.000,0.000,0.000
41,,045d28m42.9071880000s,009d13m33.6145440000s,162.353,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9071880000s,009d13m33.6145440000s,160.337,2.016,5036142.240,517663.664,160.337,FIXED,27,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,253.926,0,0.00000000,270.00000000,0.000,0.000,0.000
42,,045d28m42.9166620000s,009d13m33.6438720000s,162.355,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9166620000s,009d13m33.6438720000s,160.339,2.016,5036142.534,517664.300,160.339,FIXED,28,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,253.324,0,0.00000000,270.00000000,0.000,0.000,0.000
43,,045d28m42.9266580000s,009d13m33.6720660000s,162.326,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9266580000s,009d13m33.6720660000s,160.310,2.016,5036142.844,517664.911,160.310,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,252.753,0,0.00000000,270.00000000,0.000,0.000,0.000
44,,045d28m42.9361080000s,009d13m33.6990540000s,162.357,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9361080000s,009d13m33.6990540000s,160.341,2.016,5036143.138,517665.496,160.341,FIXED,27,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,252.199,0,0.00000000,270.00000000,0.000,0.000,0.000
45,,045d28m42.9459540000s,009d13m33.7285020000s,162.323,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9459540000s,009d13m33.7285020000s,160.307,2.016,5036143.443,517666.135,160.307,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,251.602,0,0.00000000,270.00000000,0.000,0.000,0.000
46,,045d28m42.9556020000s,009d13m33.7566480000s,162.332,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9556020000s,009d13m33.7566480000s,160.316,2.016,5036143.743,517666.745,160.316,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,251.027,0,0.00000000,270.00000000,0.000,0.000,0.000
47,,045d28m42.9658860000s,009d13m33.7839840000s,162.341,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9658860000s,009d13m33.7839840000s,160.325,2.016,5036144.062,517667.338,160.325,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,250.472,0,0.00000000,270.00000000,0.000,0.000,0.000
48,,045d28m42.9747420000s,009d13m33.8143980000s,162.362,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9747420000s,009d13m33.8143980000s,160.346,2.016,5036144.337,517667.997,160.346,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,249.846,0,0.00000000,270.00000000,0.000,0.000,0.000
49,,045d28m42.9824280000s,009d13m33.8443800000s,162.356,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9824280000s,009d13m33.8443800000s,160.340,2.016,5036144.576,517668.647,160.340,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,249.230,0,0.00000000,270.00000000,0.000,0.000,0.000
50,,045d28m42.9900960000s,009d13m33.8700360000s,162.348,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9900960000s,009d13m33.8700360000s,160.332,2.016,5036144.814,517669.204,160.332,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,248.706,0,0.00000000,270.00000000,0.000,0.000,0.000
51,,045d28m42.9983940000s,009d13m33.8973720000s,162.376,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9983940000s,009d13m33.8973720000s,160.360,2.016,5036145.072,517669.796,160.360,FIXED,28,36,1.130,0.014,0.017,0.0,2023-11-13,11:31:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,248.145,0,0.00000000,270.00000000,0.000,0.000,0.000
52,,045d28m43.0054200000s,009d13m33.9271620000s,162.372,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0054200000s,009d13m33.9271620000s,160.356,2.016,5036145.291,517670.442,160.356,FIXED,28,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,247.531,0,0.00000000,270.00000000,0.000,0.000,0.000
53,,045d28m43.0123080000s,009d13m33.9573600000s,162.383,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0123080000s,009d13m33.9573600000s,160.367,2.016,5036145.505,517671.097,160.367,FIXED,27,36,1.130,0.014,0.017,0.0,2023-11-13,11:31:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,246.906,0,0.00000000,270.00000000,0.000,0.000,0.000
54,,045d28m43.0195680000s,009d13m33.9862260000s,162.391,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0195680000s,009d13m33.9862260000s,160.375,2.016,5036145.731,517671.724,160.375,FIXED,28,36,1.130,0.014,0.017,0.0,2023-11-13,11:31:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,246.312,0,0.00000000,270.00000000,0.000,0.000,0.000
55,,045d28m43.0248480000s,009d13m34.0153200000s,162.394,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0248480000s,009d13m34.0153200000s,160.378,2.016,5036145.895,517672.355,160.378,FIXED,28,36,1.130,0.014,0.017,0.0,2023-11-13,11:31:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,245.707,0,0.00000000,270.00000000,0.000,0.000,0.000
56,,045d28m43.0306560000s,009d13m34.0444920000s,162.401,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0306560000s,009d13m34.0444920000s,160.385,2.016,5036146.077,517672.988,160.385,FIXED,28,36,1.130,0.014,0.017,0.0,2023-11-13,11:31:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,245.102,0,0.00000000,270.00000000,0.000,0.000,0.000
57,,045d28m43.0377420000s,009d13m34.0746900000s,162.379,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0377420000s,009d13m34.0746900000s,160.363,2.016,5036146.297,517673.643,160.363,FIXED,28,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,244.483,0,0.00000000,270.00000000,0.000,0.000,0.000
58,,045d28m43.0437180000s,009d13m34.1066460000s,162.426,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0437180000s,009d13m34.1066460000s,160.410,2.016,5036146.483,517674.336,160.410,FIXED,27,35,1.130,0.014,0.017,0.0,2023-11-13,11:31:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,243.815,0,0.00000000,270.00000000,0.000,0.000,0.000
59,,045d28m43.0479240000s,009d13m34.1381820000s,162.428,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0479240000s,009d13m34.1381820000s,160.412,2.016,5036146.615,517675.020,160.412,FIXED,28,35,1.150,0.014,0.017,0.0,2023-11-13,11:31:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,243.155,0,0.00000000,270.00000000,0.000,0.000,0.000
60,,045d28m43.0535160000s,009d13m34.1702880000s,162.413,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0535160000s,009d13m34.1702880000s,160.397,2.016,5036146.790,517675.717,160.397,FIXED,27,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,242.490,0,0.00000000,270.00000000,0.000,0.000,0.000
61,,045d28m43.0592400000s,009d13m34.2022200000s,162.440,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0592400000s,009d13m34.2022200000s,160.424,2.016,5036146.968,517676.409,160.424,FIXED,27,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,241.824,0,0.00000000,270.00000000,0.000,0.000,0.000
62,,045d28m43.0654320000s,009d13m34.2346560000s,162.445,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0654320000s,009d13m34.2346560000s,160.429,2.016,5036147.161,517677.113,160.429,FIXED,27,37,1.280,0.014,0.017,0.0,2023-11-13,11:31:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,241.153,0,0.00000000,270.00000000,0.000,0.000,0.000
63,,045d28m43.0693920000s,009d13m34.2668220000s,162.467,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0693920000s,009d13m34.2668220000s,160.451,2.016,5036147.285,517677.811,160.451,FIXED,26,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,240.477,0,0.00000000,270.00000000,0.000,0.000,0.000
64,,045d28m43.0741920000s,009d13m34.2977940000s,162.450,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0741920000s,009d13m34.2977940000s,160.434,2.016,5036147.436,517678.483,160.434,FIXED,27,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,239.835,0,0.00000000,270.00000000,0.000,0.000,0.000
65,,045d28m43.0775760000s,009d13m34.3319100000s,162.488,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0775760000s,009d13m34.3319100000s,160.472,2.016,5036147.542,517679.223,160.472,FIXED,27,37,1.130,0.014,0.017,0.0,2023-11-13,11:31:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,239.114,0,0.00000000,270.00000000,0.000,0.000,0.000
66,,045d28m43.0805820000s,009d13m34.3672080000s,162.476,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0805820000s,009d13m34.3672080000s,160.460,2.016,5036147.637,517679.989,160.460,FIXED,27,37,1.150,0.014,0.017,0.0,2023-11-13,11:31:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,238.372,0,0.00000000,270.00000000,0.000,0.000,0.000
