Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
280,,045d28m40.7829000000s,009d13m36.7898700000s,162.968,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7829000000s,009d13m36.7898700000s,160.952,2.016,5036076.878,517732.786,160.952,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.031,0,0.00000000,270.00000000,0.000,0.000,0.000
281,,045d28m40.7855100000s,009d13m36.7914540000s,162.968,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7855100000s,009d13m36.7914540000s,160.952,2.016,5036076.959,517732.820,160.952,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.980,0,0.00000000,270.00000000,0.000,0.000,0.000
282,,045d28m40.7860680000s,009d13m36.7930260000s,162.978,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7860680000s,009d13m36.7930260000s,160.962,2.016,5036076.976,517732.854,160.962,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.942,0,0.00000000,270.00000000,0.000,0.000,0.000
283,,045d28m40.7870700000s,009d13m36.7917600000s,162.975,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7870700000s,009d13m36.7917600000s,160.959,2.016,5036077.007,517732.826,160.959,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.962,0,0.00000000,270.00000000,0.000,0.000,0.000
284,,045d28m40.7875860000s,009d13m36.7913940000s,162.975,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7875860000s,009d13m36.7913940000s,160.959,2.016,5036077.023,517732.819,160.959,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.966,0,0.00000000,270.00000000,0.000,0.000,0.000
285,,045d28m40.7865240000s,009d13m36.7934880000s,162.965,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7865240000s,009d13m36.7934880000s,160.949,2.016,5036076.990,517732.864,160.949,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.931,0,0.00000000,270.00000000,0.000,0.000,0.000
286,,045d28m40.7885100000s,009d13m36.7936680000s,162.962,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7885100000s,009d13m36.7936680000s,160.946,2.016,5036077.052,517732.868,160.946,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.914,0,0.00000000,270.00000000,0.000,0.000,0.000
287,,045d28m40.7894040000s,009d13m36.7827360000s,162.991,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7894040000s,009d13m36.7827360000s,160.975,2.016,5036077.079,517732.630,160.975,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.132,0,0.00000000,270.00000000,0.000,0.000,0.000
288,,045d28m40.7905380000s,009d13m36.7674240000s,163.007,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7905380000s,009d13m36.7674240000s,160.991,2.016,5036077.113,517732.298,160.991,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.442,0,0.00000000,270.00000000,0.000,0.000,0.000
289,,045d28m40.7926080000s,009d13m36.7512480000s,163.012,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7926080000s,009d13m36.7512480000s,160.996,2.016,5036077.176,517731.946,160.996,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.766,0,0.00000000,270.00000000,0.000,0.000,0.000
290,,045d28m40.7938920000s,009d13m36.7354860000s,163.017,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7938920000s,009d13m36.7354860000s,161.001,2.016,5036077.214,517731.604,161.001,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.086,0,0.00000000,270.00000000,0.000,0.000,0.000
291,,045d28m40.7917620000s,009d13m36.7157400000s,163.009,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7917620000s,009d13m36.7157400000s,160.993,2.016,5036077.147,517731.176,160.993,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.515,0,0.00000000,270.00000000,0.000,0.000,0.000
292,,045d28m40.7923680000s,009d13m36.6914220000s,162.995,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7923680000s,009d13m36.6914220000s,160.979,2.016,5036077.164,517730.648,160.979,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:19:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.022,0,0.00000000,270.00000000,0.000,0.000,0.000
293,,045d28m40.7907120000s,009d13m36.6666420000s,162.949,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7907120000s,009d13m36.6666420000s,160.933,2.016,5036077.112,517730.110,160.933,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:19:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.559,0,0.00000000,270.00000000,0.000,0.000,0.000
294,,045d28m40.7916600000s,009d13m36.6426780000s,162.930,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7916600000s,009d13m36.6426780000s,160.914,2.016,5036077.140,517729.589,160.914,FIXED,25,36,1.320,0.014,0.017,0.0,2023-11-13,11:19:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.057,0,0.00000000,270.00000000,0.000,0.000,0.000
295,,045d28m40.7894640000s,009d13m36.6177900000s,162.899,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7894640000s,009d13m36.6177900000s,160.883,2.016,5036077.070,517729.049,160.883,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.598,0,0.00000000,270.00000000,0.000,0.000,0.000
296,,045d28m40.7896620000s,009d13m36.5934120000s,162.901,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7896620000s,009d13m36.5934120000s,160.885,2.016,5036077.075,517728.520,160.885,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.107,0,0.00000000,270.00000000,0.000,0.000,0.000
297,,045d28m40.7904360000s,009d13m36.5707140000s,162.874,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7904360000s,009d13m36.5707140000s,160.858,2.016,5036077.097,517728.027,160.858,FIXED,25,35,1.320,0.014,0.017,0.0,2023-11-13,11:19:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.581,0,0.00000000,270.00000000,0.000,0.000,0.000
298,,045d28m40.7875140000s,009d13m36.5510820000s,162.852,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7875140000s,009d13m36.5510820000s,160.836,2.016,5036077.006,517727.601,160.836,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.015,0,0.00000000,270.00000000,0.000,0.000,0.000
299,,045d28m40.7915940000s,009d13m36.5353620000s,162.867,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7915940000s,009d13m36.5353620000s,160.851,2.016,5036077.131,517727.260,160.851,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.315,0,0.00000000,270.00000000,0.000,0.000,0.000
300,,045d28m40.8002040000s,009d13m36.5219340000s,162.848,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8002040000s,009d13m36.5219340000s,160.832,2.016,5036077.396,517726.967,160.832,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.543,0,0.00000000,270.00000000,0.000,0.000,0.000
301,,045d28m40.8123060000s,009d13m36.5191860000s,162.813,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8123060000s,009d13m36.5191860000s,160.797,2.016,5036077.769,517726.907,160.797,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.528,0,0.00000000,270.00000000,0.000,0.000,0.000
302,,045d28m40.8253500000s,009d13m36.5139180000s,162.827,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8253500000s,009d13m36.5139180000s,160.811,2.016,5036078.171,517726.791,160.811,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.553,0,0.00000000,270.00000000,0.000,0.000,0.000
303,,045d28m40.8401520000s,009d13m36.5164200000s,162.817,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8401520000s,009d13m36.5164200000s,160.801,2.016,5036078.628,517726.844,160.801,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.408,0,0.00000000,270.00000000,0.000,0.000,0.000
304,,045d28m40.8565080000s,009d13m36.5164320000s,162.805,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8565080000s,009d13m36.5164320000s,160.789,2.016,5036079.133,517726.843,160.789,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.307,0,0.00000000,270.00000000,0.000,0.000,0.000
305,,045d28m40.8725760000s,009d13m36.5148660000s,162.827,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8725760000s,009d13m36.5148660000s,160.811,2.016,5036079.629,517726.808,160.811,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.237,0,0.00000000,270.00000000,0.000,0.000,0.000
306,,045d28m40.8912360000s,009d13m36.5157900000s,162.832,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8912360000s,009d13m36.5157900000s,160.816,2.016,5036080.205,517726.826,160.816,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.103,0,0.00000000,270.00000000,0.000,0.000,0.000
307,,045d28m40.9126620000s,009d13m36.5142420000s,162.803,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.9126620000s,009d13m36.5142420000s,160.787,2.016,5036080.866,517726.791,160.787,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.011,0,0.00000000,270.00000000,0.000,0.000,0.000
308,,045d28m40.9312680000s,009d13m36.5144700000s,162.793,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.9312680000s,009d13m36.5144700000s,160.777,2.016,5036081.440,517726.794,160.777,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.897,0,0.00000000,270.00000000,0.000,0.000,0.000
309,,045d28m40.9498860000s,009d13m36.5153220000s,162.801,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.9498860000s,009d13m36.5153220000s,160.785,2.016,5036082.015,517726.811,160.785,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.770,0,0.00000000,270.00000000,0.000,0.000,0.000
310,,045d28m40.9685040000s,009d13m36.5127600000s,162.803,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.9685040000s,009d13m36.5127600000s,160.787,2.016,5036082.589,517726.754,160.787,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.716,0,0.00000000,270.00000000,0.000,0.000,0.000
311,,045d28m40.9869540000s,009d13m36.5155020000s,162.774,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.9869540000s,009d13m36.5155020000s,160.758,2.016,5036083.159,517726.811,160.758,FIXED,25,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.559,0,0.00000000,270.00000000,0.000,0.000,0.000
312,,045d28m41.0058660000s,009d13m36.5146020000s,162.770,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.0058660000s,009d13m36.5146020000s,160.754,2.016,5036083.742,517726.790,160.754,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.473,0,0.00000000,270.00000000,0.000,0.000,0.000
313,,045d28m41.0249760000s,009d13m36.5137260000s,162.792,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.0249760000s,009d13m36.5137260000s,160.776,2.016,5036084.332,517726.770,160.776,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:19:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.383,0,0.00000000,270.00000000,0.000,0.000,0.000
314,,045d28m41.0425500000s,009d13m36.5148240000s,162.796,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.0425500000s,009d13m36.5148240000s,160.780,2.016,5036084.874,517726.792,160.780,FIXED,24,36,1.290,0.014,0.017,0.0,2023-11-13,11:19:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.265,0,0.00000000,270.00000000,0.000,0.000,0.000
315,,045d28m41.0617020000s,009d13m36.5116800000s,162.793,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.0617020000s,009d13m36.5116800000s,160.777,2.016,5036085.465,517726.722,160.777,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.230,0,0.00000000,270.00000000,0.000,0.000,0.000
316,,045d28m41.0818080000s,009d13m36.5110740000s,162.797,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.0818080000s,009d13m36.5110740000s,160.781,2.016,5036086.086,517726.707,160.781,FIXED,24,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.137,0,0.00000000,270.00000000,0.000,0.000,0.000
317,,045d28m41.1001680000s,009d13m36.5124360000s,162.826,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1001680000s,009d13m36.5124360000s,160.810,2.016,5036086.652,517726.735,160.810,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.010,0,0.00000000,270.00000000,0.000,0.000,0.000
318,,045d28m41.1190920000s,009d13m36.5110200000s,162.822,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1190920000s,009d13m36.5110200000s,160.806,2.016,5036087.236,517726.703,160.806,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.946,0,0.00000000,270.00000000,0.000,0.000,0.000
319,,045d28m41.1380400000s,009d13m36.5107260000s,162.806,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1380400000s,009d13m36.5107260000s,160.790,2.016,5036087.821,517726.695,160.790,FIXED,26,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.861,0,0.00000000,270.00000000,0.000,0.000,0.000
320,,045d28m41.1555060000s,009d13m36.5106900000s,162.808,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1555060000s,009d13m36.5106900000s,160.792,2.016,5036088.360,517726.692,160.792,FIXED,26,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.777,0,0.00000000,270.00000000,0.000,0.000,0.000
321,,045d28m41.1727920000s,009d13m36.5083200000s,162.810,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1727920000s,009d13m36.5083200000s,160.794,2.016,5036088.893,517726.639,160.794,FIXED,24,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.744,0,0.00000000,270.00000000,0.000,0.000,0.000
322,,045d28m41.1887760000s,009d13m36.5092740000s,162.831,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1887760000s,009d13m36.5092740000s,160.815,2.016,5036089.387,517726.659,160.815,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.646,0,0.00000000,270.00000000,0.000,0.000,0.000
323,,045d28m41.2045920000s,009d13m36.5087040000s,162.830,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2045920000s,009d13m36.5087040000s,160.814,2.016,5036089.875,517726.645,160.814,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.585,0,0.00000000,270.00000000,0.000,0.000,0.000
324,,045d28m41.2212360000s,009d13m36.5101080000s,162.825,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2212360000s,009d13m36.5101080000s,160.809,2.016,5036090.388,517726.674,160.809,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.481,0,0.00000000,270.00000000,0.000,0.000,0.000
325,,045d28m41.2394460000s,009d13m36.5087520000s,162.813,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2394460000s,009d13m36.5087520000s,160.797,2.016,5036090.950,517726.643,160.797,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.431,0,0.00000000,270.00000000,0.000,0.000,0.000
326,,045d28m41.2573380000s,009d13m36.5075520000s,162.815,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2573380000s,009d13m36.5075520000s,160.799,2.016,5036091.502,517726.615,160.799,FIXED,27,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.378,0,0.00000000,270.00000000,0.000,0.000,0.000
327,,045d28m41.2755840000s,009d13m36.5092260000s,162.806,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2755840000s,009d13m36.5092260000s,160.790,2.016,5036092.065,517726.650,160.790,FIXED,26,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.266,0,0.00000000,270.00000000,0.000,0.000,0.000
328,,045d28m41.2957380000s,009d13m36.5071740000s,162.787,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2957380000s,009d13m36.5071740000s,160.771,2.016,5036092.687,517726.604,160.771,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.229,0,0.00000000,270.00000000,0.000,0.000,0.000
329,,045d28m41.3125200000s,009d13m36.5058780000s,162.832,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.3125200000s,009d13m36.5058780000s,160.816,2.016,5036093.205,517726.574,160.816,FIXED,25,34,1.290,0.014,0.017,0.0,2023-11-13,11:20:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.181,0,0.00000000,270.00000000,0.000,0.000,0.000
330,,045d28m41.3307720000s,009d13m36.5082600000s,162.829,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.3307720000s,009d13m36.5082600000s,160.813,2.016,5036093.769,517726.624,160.813,FIXED,25,34,1.290,0.014,0.017,0.0,2023-11-13,11:20:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.058,0,0.00000000,270.00000000,0.000,0.000,0.000
331,,045d28m41.3489940000s,009d13m36.5055420000s,162.818,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.3489940000s,009d13m36.5055420000s,160.802,2.016,5036094.331,517726.564,160.802,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.046,0,0.00000000,270.00000000,0.000,0.000,0.000
332,,045d28m41.3666640000s,009d13m36.5061120000s,162.833,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.3666640000s,009d13m36.5061120000s,160.817,2.016,5036094.876,517726.574,160.817,FIXED,26,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.964,0,0.00000000,270.00000000,0.000,0.000,0.000
333,,045d28m41.3838420000s,009d13m36.5064360000s,162.862,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.3838420000s,009d13m36.5064360000s,160.846,2.016,5036095.406,517726.580,160.846,FIXED,26,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.888,0,0.00000000,270.00000000,0.000,0.000,0.000
334,,045d28m41.4018600000s,009d13m36.5053020000s,162.863,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4018600000s,009d13m36.5053020000s,160.847,2.016,5036095.962,517726.554,160.847,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.847,0,0.00000000,270.00000000,0.000,0.000,0.000
335,,045d28m41.4200280000s,009d13m36.5077080000s,162.834,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4200280000s,009d13m36.5077080000s,160.818,2.016,5036096.523,517726.604,160.818,FIXED,26,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.735,0,0.00000000,270.00000000,0.000,0.000,0.000
336,,045d28m41.4365100000s,009d13m36.5058300000s,162.844,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4365100000s,009d13m36.5058300000s,160.828,2.016,5036097.031,517726.562,160.828,FIXED,26,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.717,0,0.00000000,270.00000000,0.000,0.000,0.000
337,,045d28m41.4536160000s,009d13m36.5074500000s,162.859,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4536160000s,009d13m36.5074500000s,160.843,2.016,5036097.559,517726.596,160.843,FIXED,25,34,1.290,0.014,0.017,0.0,2023-11-13,11:20:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.622,0,0.00000000,270.00000000,0.000,0.000,0.000
338,,045d28m41.4712620000s,009d13m36.5066220000s,162.854,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4712620000s,009d13m36.5066220000s,160.838,2.016,5036098.104,517726.576,160.838,FIXED,25,34,1.290,0.014,0.017,0.0,2023-11-13,11:20:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.582,0,0.00000000,270.00000000,0.000,0.000,0.000
339,,045d28m41.4905880000s,009d13m36.5072100000s,162.894,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4905880000s,009d13m36.5072100000s,160.878,2.016,5036098.700,517726.588,160.878,FIXED,26,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.501,0,0.00000000,270.00000000,0.000,0.000,0.000
340,,045d28m41.5055460000s,009d13m36.5124540000s,162.923,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5055460000s,009d13m36.5124540000s,160.907,2.016,5036099.162,517726.700,160.907,FIXED,26,34,1.290,0.014,0.017,0.0,2023-11-13,11:20:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.337,0,0.00000000,270.00000000,0.000,0.000,0.000
341,,045d28m41.5182660000s,009d13m36.5191500000s,162.903,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5182660000s,009d13m36.5191500000s,160.887,2.016,5036099.555,517726.844,160.887,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.159,0,0.00000000,270.00000000,0.000,0.000,0.000
342,,045d28m41.5245900000s,009d13m36.5338500000s,162.882,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5245900000s,009d13m36.5338500000s,160.866,2.016,5036099.751,517727.163,160.866,FIXED,25,34,1.290,0.014,0.017,0.0,2023-11-13,11:20:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.829,0,0.00000000,270.00000000,0.000,0.000,0.000
343,,045d28m41.5279380000s,009d13m36.5539560000s,162.936,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5279380000s,009d13m36.5539560000s,160.920,2.016,5036099.856,517727.599,160.920,FIXED,25,35,1.290,0.014,0.017,0.0,2023-11-13,11:20:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.382,0,0.00000000,270.00000000,0.000,0.000,0.000
344,,045d28m41.5276560000s,009d13m36.5802600000s,162.975,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5276560000s,009d13m36.5802600000s,160.959,2.016,5036099.849,517728.170,160.959,FIXED,25,34,1.320,0.014,0.017,0.0,2023-11-13,11:20:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.815,0,0.00000000,270.00000000,0.000,0.000,0.000
345,,045d28m41.5266840000s,009d13m36.6071880000s,162.984,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5266840000s,009d13m36.6071880000s,160.968,2.016,5036099.820,517728.755,160.968,FIXED,25,35,1.320,0.014,0.017,0.0,2023-11-13,11:20:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.242,0,0.00000000,270.00000000,0.000,0.000,0.000
